internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
133373219,Corymbia leptoloma,Eucalyptus leptoloma Brooker & A.R.Bean,Eucalyptus,leptoloma,Brooker & A.R.Bean,,
133373286,Corymbia gummifera,Metrosideros gummifera Gaertn.,Metrosideros,gummifera,Gaertn.,,
133373306,Corymbia ficifolia,Eucalyptus ficifolia F.Muell.,Eucalyptus,ficifolia,F.Muell.,,
133373327,Corymbia eximia,Eucalyptus eximia Schauer,Eucalyptus,eximia,Schauer,,
133373362,Corymbia clarksoniana,Eucalyptus clarksoniana D.J.Carr & S.G.M.Carr,Eucalyptus,clarksoniana,D.J.Carr & S.G.M.Carr,,
133373612,Eucalyptus bancroftii,Eucalyptus tereticornis Sm. var. bancroftii Maiden,Eucalyptus,tereticornis,Sm.,variety,Maiden
133373632,Eucalyptus cypellocarpa,Eucalyptus oresbia J.T.Hunter & J.J.Bruhl,Eucalyptus,oresbia,J.T.Hunter & J.J.Bruhl,,
133373672,Eucalyptus deanei,Eucalyptus brunnea L.A.S.Johnson & K.D.Hill,Eucalyptus,brunnea,L.A.S.Johnson & K.D.Hill,,
133373822,Eucalyptus dolichorhyncha,Eucalyptus forrestiana Diels subsp. dolichorhyncha Brooker,Eucalyptus,forrestiana,Diels,subspecies (plantae),Brooker
133373943,Eucalyptus elliptica,Eucalyptus mannifera Mudie var. elliptica Blakely & McKie,Eucalyptus,mannifera,Mudie,variety,Blakely & McKie
133374093,Eucalyptus punctata,Eucalyptus biturbinata L.A.S.Johnson & K.D.Hill,Eucalyptus,biturbinata,L.A.S.Johnson & K.D.Hill,,
133374143,Eucalyptus quaerenda,Eucalyptus angustissima F.Muell. subsp. quaerenda L.A.S.Johnson & K.D.Hill,Eucalyptus,angustissima,F.Muell.,subspecies (plantae),L.A.S.Johnson & K.D.Hill
133374228,Eucalyptus scyphocalyx,Eucalyptus dumosa A.Cunn. ex Oxley var. scyphocalyx F.Muell. ex Benth.,Eucalyptus,dumosa,A.Cunn. ex Oxley,variety,F.Muell. ex Benth.
133374248,Eucalyptus semiglobosa,Eucalyptus goniantha Turcz. subsp. semiglobosa Brooker,Eucalyptus,goniantha,Turcz.,subspecies (plantae),Brooker
133374666,Eucalyptus acmenoides,Eucalyptus portuensis K.D.Hill,Eucalyptus,portuensis,K.D.Hill,,
133374666,Eucalyptus acmenoides,Eucalyptus contracta L.A.S.Johnson & K.D.Hill,Eucalyptus,contracta,L.A.S.Johnson & K.D.Hill,,
133374666,Eucalyptus acmenoides,Eucalyptus uvida K.D.Hill,Eucalyptus,uvida,K.D.Hill,,
133374686,Eucalyptus agglomerata,Eucalyptus subcaerulea K.D.Hill,Eucalyptus,subcaerulea,K.D.Hill,,
133374716,Eucalyptus alipes,Eucalyptus suggrandis L.A.S.Johnson & K.D.Hill subsp. alipes L.A.S.Johnson & K.D.Hill,Eucalyptus,suggrandis,L.A.S.Johnson & K.D.Hill,subspecies (plantae),L.A.S.Johnson & K.D.Hill
133374746,Eucalyptus angulosa,Eucalyptus grossifolia L.A.S.Johnson & K.D.Hill,Eucalyptus,grossifolia,L.A.S.Johnson & K.D.Hill,,
133374837,Eucalyptus baxteri,Eucalyptus santalifolia F.Muell. var. baxteri Benth.,Eucalyptus,santalifolia,F.Muell.,variety,Benth.
133374968,Eucalyptus burgessiana,Eucalyptus obstans L.A.S.Johnson & K.D.Hill,Eucalyptus,obstans,L.A.S.Johnson & K.D.Hill,,
133375038,Eucalyptus ceratocorys,Eucalyptus angulosa Schauer var. ceratocorys Blakely,Eucalyptus,angulosa,Schauer,variety,Blakely
133375078,Eucalyptus comitae-vallis,Eucalyptus brachycorys Blakely,Eucalyptus,brachycorys,Blakely,,
133375138,Eucalyptus crebra,Eucalyptus drepanophylla F.Muell. ex Benth.,Eucalyptus,drepanophylla,F.Muell. ex Benth.,,
133375138,Eucalyptus crebra,Eucalyptus xanthoclada Brooker & A.R.Bean,Eucalyptus,xanthoclada,Brooker & A.R.Bean,,
133375198,Eucalyptus falcata,Eucalyptus dorrienii Domin,Eucalyptus,dorrienii,Domin,,
133375318,Eucalyptus glaucina,Eucalyptus umbellata Dum.Cours. var. glaucina Blakely,Eucalyptus,umbellata,Dum.Cours.,variety,Blakely
133375597,Eucalyptus longirostrata,Eucalyptus punctata A.Cunn. ex DC. var. longirostrata Blakely,Eucalyptus,punctata,A.Cunn. ex DC.,variety,Blakely
133376128,Eucalyptus phaenophylla,Eucalyptus sparsicoma Brooker & Hopper,Eucalyptus,sparsicoma,Brooker & Hopper,,
133376221,Eucalyptus distans,Eucalyptus epruinata L.A.S.Johnson & K.D.Hill,Eucalyptus,epruinata,L.A.S.Johnson & K.D.Hill,,
133376336,Eucalyptus yilgarnensis,Eucalyptus gracilis F.Muell. var. yilgarnensis Maiden,Eucalyptus,gracilis,F.Muell.,variety,Maiden
133376356,Eucalyptus youmanii,Eucalyptus prominula L.A.S.Johnson & K.D.Hill,Eucalyptus,prominula,L.A.S.Johnson & K.D.Hill,,
133376356,Eucalyptus youmanii,Eucalyptus stannicola L.A.S.Johnson & K.D.Hill,Eucalyptus,stannicola,L.A.S.Johnson & K.D.Hill,,
133376356,Eucalyptus youmanii,Eucalyptus subtilior L.A.S.Johnson & K.D.Hill,Eucalyptus,subtilior,L.A.S.Johnson & K.D.Hill,,
133376406,Corymbia aureola,Eucalyptus aureola Brooker & A.R.Bean,Eucalyptus,aureola,Brooker & A.R.Bean,,
133376446,Corymbia brachycarpa,Eucalyptus brachycarpa D.J.Carr & S.G.M.Carr,Eucalyptus,brachycarpa,D.J.Carr & S.G.M.Carr,,
133376456,Corymbia bunites,Eucalyptus bunites Brooker & A.R.Bean,Eucalyptus,bunites,Brooker & A.R.Bean,,
133376541,Corymbia erythrophloia,Eucalyptus erythrophloia Blakely,Eucalyptus,erythrophloia,Blakely,,
133376611,Angophora costata,Metrosideros costata Gaertn.,Metrosideros,costata,Gaertn.,,
133376801,Eucalyptus nortonii,Eucalyptus cordieri Trab. var. nortonii Blakely,Eucalyptus,cordieri,Trab.,variety,Blakely
133376871,Eucalyptus interstans,Eucalyptus disclusa L.A.S.Johnson & Blaxell,Eucalyptus,disclusa,L.A.S.Johnson & Blaxell,,
133377134,Eucalyptus staeri,Eucalyptus marginata Donn ex Sm. var. staeri Maiden,Eucalyptus,marginata,Donn ex Sm.,variety,Maiden
133377179,Eucalyptus stricta,Eucalyptus spectatrix L.A.S.Johnson & Blaxell,Eucalyptus,spectatrix,L.A.S.Johnson & Blaxell,,
133377189,Eucalyptus subangusta,Eucalyptus redunca Schauer var. subangusta Blakely,Eucalyptus,redunca,Schauer,variety,Blakely
133377309,Eucalyptus tenuipes,Eucalyptus acmenoides Schauer var. tenuipes Maiden & Blakely,Eucalyptus,acmenoides,Schauer,variety,Maiden & Blakely
133377360,Eucalyptus tindaliae,Eucalyptus reducta L.A.S.Johnson & K.D.Hill,Eucalyptus,reducta,L.A.S.Johnson & K.D.Hill,,
133377400,Eucalyptus tricarpa,Eucalyptus sideroxylon A.Cunn. ex Woolls subsp. tricarpa L.A.S.Johnson,Eucalyptus,sideroxylon,A.Cunn. ex Woolls,subspecies (plantae),L.A.S.Johnson
133377410,Eucalyptus triflora,Eucalyptus virgata Sieber ex DC. var. triflora Maiden,Eucalyptus,virgata,Sieber ex DC.,variety,Maiden
133377658,Eucalyptus adesmophloia,Eucalyptus decipiens Endl. subsp. adesmophloia Brooker & Hopper,Eucalyptus,decipiens,Endl.,subspecies (plantae),Brooker & Hopper
133377698,Eucalyptus albopurpurea,Eucalyptus lansdowneana F.Muell. & J.E.Br. subsp. albopurpurea Boomsma,Eucalyptus,lansdowneana,F.Muell. & J.E.Br.,subspecies (plantae),Boomsma
133377874,Eucalyptus arcana,Eucalyptus splendens Rule subsp. arcana Nicolle & Brooker,Eucalyptus,splendens,Rule,subspecies (plantae),Nicolle & Brooker
133378402,Eucalyptus canobolensis,Eucalyptus rubida H.Deane & Maiden subsp. canobolensis L.A.S.Johnson & K.D.Hill,Eucalyptus,rubida,H.Deane & Maiden,subspecies (plantae),L.A.S.Johnson & K.D.Hill
133378570,Eucalyptus chloroclada,Eucalyptus dealbata A.Cunn. ex Schauer var. chloroclada Blakely,Eucalyptus,dealbata,A.Cunn. ex Schauer,variety,Blakely
133378666,Eucalyptus conglobata,Eucalyptus dumosa A.Cunn. ex Oxley var. conglobata Benth.,Eucalyptus,dumosa,A.Cunn. ex Oxley,variety,Benth.
133379045,Corymbia calophylla,Eucalyptus calophylla Lindl.,Eucalyptus,calophylla,Lindl.,,
133379076,Corymbia clandestina,Eucalyptus clandestina A.R.Bean,Eucalyptus,clandestina,A.R.Bean,,
133379106,Corymbia dallachiana,Eucalyptus tessellaris F.Muell. var. dallachiana Benth.,Eucalyptus,tessellaris,F.Muell.,variety,Benth.
133379206,Corymbia henryi,Eucalyptus henryi S.T.Blake,Eucalyptus,henryi,S.T.Blake,,
133379216,Corymbia intermedia,Eucalyptus intermedia R.T.Baker,Eucalyptus,intermedia,R.T.Baker,,
133379241,Corymbia lamprophylla,Eucalyptus lamprophylla Brooker & A.R.Bean,Eucalyptus,lamprophylla,Brooker & A.R.Bean,,
133379461,Angophora floribunda,Metrosideros floribunda Sm.,Metrosideros,floribunda,Sm.,,
133379471,Angophora hispida,Metrosideros hispida Sm.,Metrosideros,hispida,Sm.,,
133379800,Eucalyptus notactites,Eucalyptus goniantha Turcz. subsp. notactites L.A.S.Johnson & K.D.Hill,Eucalyptus,goniantha,Turcz.,subspecies (plantae),L.A.S.Johnson & K.D.Hill
133379890,Eucalyptus falciformis,"Eucalyptus willisii Ladiges, Humphries & Brooker subsp. falciformis Newnham, Ladiges & Whiffin",Eucalyptus,willisii,"Ladiges, Humphries & Brooker",subspecies (plantae),"Newnham, Ladiges & Whiffin"
133379935,Eucalyptus flocktoniae,Eucalyptus oleosa F.Muell. ex Miq. var. flocktoniae Maiden,Eucalyptus,oleosa,F.Muell. ex Miq.,variety,Maiden
133380768,Eucalyptus longicornis,Eucalyptus oleosa F.Muell. ex Miq. var. longicornis F.Muell.,Eucalyptus,oleosa,F.Muell. ex Miq.,variety,F.Muell.
133380873,Eucalyptus major,Eucalyptus propinqua H.Deane & Maiden var. major Maiden,Eucalyptus,propinqua,H.Deane & Maiden,variety,Maiden
133381009,Eucalyptus microcarpa,Eucalyptus hemiphloia Benth. var. microcarpa Maiden,Eucalyptus,hemiphloia,Benth.,variety,Maiden
133381367,Eucalyptus andrewsii,Eucalyptus montivaga A.R.Bean,Eucalyptus,montivaga,A.R.Bean,,
134641833,Eucalyptus codonocarpa,Eucalyptus approximans Maiden subsp. codonocarpa (Blakely & McKie) L.A.S.Johnson & Blaxell,Eucalyptus,approximans,Maiden,subspecies (plantae),(Blakely & McKie) L.A.S.Johnson & Blaxell
134641833,Eucalyptus codonocarpa,Eucalyptus microcodon L.A.S.Johnson & K.D.Hill,Eucalyptus,microcodon,L.A.S.Johnson & K.D.Hill,,
135464039,Calochlaena villosa,Culcita villosa C.Chr.,Culcita,villosa,C.Chr.,,
173871,Diospyros hebecarpa,Diospyros alvarezii Merr.,Diospyros,alvarezii,Merr.,,
173871,Diospyros hebecarpa,Diospyros pellucida Hiern,Diospyros,pellucida,Hiern,,
172157,Allium triquetrum,Allium medium G.Don,Allium,medium,G.Don,,
172157,Allium triquetrum,Allium opizii Wolfner,Allium,opizii,Wolfner,,
172157,Allium triquetrum,Allium triquetrum L. subsp. bulbiferum Batt. & Trab.,Allium,triquetrum,L.,subspecies (plantae),Batt. & Trab.
168925,Butomopsis latifolia,Tenagocharis latifolia (D.Don) Buchenau,Tenagocharis,latifolia,(D.Don) Buchenau,,
168925,Butomopsis latifolia,Butomus latifolius D.Don,Butomus,latifolius,D.Don,,
168925,Butomopsis latifolia,Butomus lanceolatus Roxb.,Butomus,lanceolatus,Roxb.,,
168925,Butomopsis latifolia,Tenagocharis cordofana Hochst.,Tenagocharis,cordofana,Hochst.,,
168925,Butomopsis latifolia,Tenagocharis lanceolata (Roxb.) Baill.,Tenagocharis,lanceolata,(Roxb.) Baill.,,
168925,Butomopsis latifolia,Tenagocharis alismoides Hochst.,Tenagocharis,alismoides,Hochst.,,
168925,Butomopsis latifolia,Elattosis apetala Gagnep.,Elattosis,apetala,Gagnep.,,
137618222,Eucalyptus alatissima,Eucalyptus kingsmillii (Maiden) Maiden & Blakely subsp. alatissima Brooker & Hopper,Eucalyptus,kingsmillii,(Maiden) Maiden & Blakely,subspecies (plantae),Brooker & Hopper
137618313,Eucalyptus aquatica,Eucalyptus ovata Labill. var. aquatica Blakely,Eucalyptus,ovata,Labill.,variety,Blakely
137618973,Eucalyptus campanulata,Eucalyptus andrewsii  Maiden subsp. campanulata (R.T.Baker & H.G.Sm.) L.A.S.Johnson & Blaxell,Eucalyptus,andrewsii ,Maiden,subspecies (plantae),(R.T.Baker & H.G.Sm.) L.A.S.Johnson & Blaxell
137620042,Eucalyptus largiflorens,Eucalyptus bicolor A.Cunn. ex T.Mitch.,Eucalyptus,bicolor,A.Cunn. ex T.Mitch.,,
137622734,Eucalyptus petiolaris,Eucalyptus leucoxylon F.Muell. subsp. petiolaris Boland,Eucalyptus,leucoxylon,F.Muell.,subspecies (plantae),Boland
137627236,Eucalyptus wimmerensis,Eucalyptus viridis F.Muell. ex R.T.Baker subsp. wimmerensis (Rule) Brooker & Slee, Eucalyptus,viridis,F.Muell. ex R.T.Baker,subspecies (plantae),(Rule) Brooker & Slee
138230324,Donella lanceolata,Chrysophyllum roxburghii G.Don,Chrysophyllum,roxburghii,G.Don,,
138230324,Donella lanceolata,Nycterisition lanceolatum Blume,Nycterisition,lanceolatum,Blume,,
139795570,Gmelina dalrympleana,Vitex dalrympleana F.Muell.,Vitex,dalrympleana,F.Muell.,,
168936,Caldesia oligococca,Alisma oligococcum F.Muell.,Alisma,oligococcum,F.Muell.,,
164004,Cressa cretica,Cressa villosa Hoffmanns. & Link,Cressa,villosa,Hoffmanns. & Link,,
164441,Cyperus michelianus,Cyperus pygmaeus Rottb.,Cyperus,pygmaeus,Rottb.,,
164441,Cyperus michelianus,Scirpus michelianus L.,Scirpus,michelianus,L.,,
164219,Eleocharis geniculata,Eleocharis caribaea (Rottb.) S.F. Blake,Eleocharis,caribaea,(Rottb.) S.F. Blake,,
164219,Eleocharis geniculata,Scirpus caribaeus Rottb.,Scirpus,caribaeus,Rottb.,,
164219,Eleocharis geniculata,Scirpus geniculatus L.,Scirpus,geniculatus,L.,,
168747,Torenia crustacea,Capraria crustacea L.,Capraria,crustacea,L.,,
168747,Torenia crustacea,Vandellia crustacea (L.) Benth.,Vandellia,crustacea,(L.) Benth.,,
168747,Torenia crustacea,Lindernia crustacea (L.) F.Muell.,Lindernia,crustacea,(L.) F.Muell.,,
164059,Ammannia auriculata,Ammannia arenaria Kunth,Ammannia,arenaria,Kunth,,
164059,Ammannia auriculata,Nesaea transvaalica A.Fern.,Nesaea,transvaalica,A.Fern.,,
164380,Echinochloa colona,Panicum colonum L.,Panicum,colonum,L.,,
164380,Echinochloa colona,Echinochloa colonum (L.) Link,Echinochloa,colonum,(L.) Link,,
164380,Echinochloa colona,Panicum daltonii Parl. ex Webb,Panicum,daltonii,Parl. ex Webb,,
164380,Echinochloa colona,Oplismenus daltoni (Parl.) J.A.Schmidt,Oplismenus,daltoni,(Parl.) J.A.Schmidt,,
164380,Echinochloa colona,Echinochloa colonum (L.) Link,Echinochloa,colonum,(L.) Link,,
177215,Elytrophorus spicatus,Dactylis spicata Wild.,Dactylis,spicata,Wild.,,
168760,Utricularia uliginosa,Utricularia caerulea R.Br. var. affinis (Wight) Thwaites,Utricularia,caerulea,R.Br.,variety,(Wight) Thwaites
168760,Utricularia uliginosa,Utricularia cyanea R.Br.,Utricularia,cyanea,R.Br.,,
168760,Utricularia uliginosa,Utricularia decipiens Dalzell,Utricularia,decipiens,Dalzell,,
168760,Utricularia uliginosa,Utricularia elachista K.I.Goebel,Utricularia,elachista,K.I.Goebel,,
168760,Utricularia uliginosa,Utricularia affinis Wight,Utricularia,affinis,Wight,,
168760,Utricularia uliginosa,Utricularia reticulata Sm. var. uliginosa (Vahl) C.B.Clarke,Utricularia,reticulata,Sm.,variety,(Vahl) C.B.Clarke	
168760,Utricularia uliginosa,Utricularia brachypoda Wight,Utricularia,brachypoda,Wight,,
168760,Utricularia uliginosa,Utricularia griffithii Wight,Utricularia,griffithii,Wight,,
168760,Utricularia uliginosa,Utricularia lilacina Griff.,Utricularia,lilacina,Griff.,,
168760,Utricularia uliginosa,Utricularia macrophylla Masam. & Syozi,Utricularia,macrophylla,Masam. & Syozi,,
168760,Utricularia uliginosa,Utricularia nayarii Janarth. & A.N.Henry,Utricularia,nayarii,Janarth. & A.N.Henry,,
168760,Utricularia uliginosa,Utricularia yakusimensis Masam.,Utricularia,yakusimensis,Masam.,,
168953,Utricularia minutissima,Utricularia brevilabris Lace,Utricularia,brevilabris,Lace,,
168953,Utricularia minutissima,Utricularia brevilabris Lace var. parviflora Pellegr.,Utricularia,brevilabris,Lace,variety,Pellegr.
168953,Utricularia minutissima,Utricularia calliphysa Stapf,Utricularia,calliphysa,Stapf,,
168953,Utricularia minutissima,Utricularia evrardii Pellegr.,Utricularia,evrardii,Pellegr.,,
168953,Utricularia minutissima,Utricularia lilliput Pellegr.,Utricularia,lilliput,Pellegr.,,
168953,Utricularia minutissima,Utricularia nigricaulis Ridl.,Utricularia,nigricaulis,Ridl.,,
168953,Utricularia minutissima,Utricularia minutissima Vahl fma. albiflora 	 (Komiya) Komiya & Shibata,Utricularia,minutissima,Vahl,forma,(Komiya) Komiya & Shibata
168953,Utricularia minutissima,Utricularia nigricaulis Ridl.,Utricularia,nigricaulis,Ridl.,,
168953,Utricularia minutissima,Utricularia nipponica Makino,Utricularia,nipponica,Makino,,
168953,Utricularia minutissima,Utricularia nipponica Makino fma. albiflora Komiya,Utricularia,nipponica,Makino,forma,Komiya
168953,Utricularia minutissima,Utricularia pygmaea R.Br.,Utricularia,pygmaea,R.Br.,,
168953,Utricularia minutissima,Utricularia siamensis Ostenf.,Utricularia,siamensis,Ostenf.,,
168953,Utricularia minutissima,Vesiculina pygmaea (R.Br.) Raf.,Vesiculina,pygmaea,(R.Br.) Raf.,,
198494,Utricularia dichotoma,Utricularia monanthos Hook.f.,Utricularia,monanthos,Hook.f.,,
198494,Utricularia dichotoma,"Utricularia novae-zelandiae Hook,f.",Utricularia,novae-zelandiae,"Hook,f. ",,
63900984,Drosera glanduligera,Drosera patellifera Planch.,Drosera,patellifera,Planch.,,
66443183,Drosera moorei,Drosera subhirtella Planch. var. moorei Diels,Drosera,subhirtella,Planch.,variety,Diels
66444006,Drosera prostrata,Drosera stolonifera Endl. subsp. prostrata N.G.Marchant & Lowrie,Drosera,stolonifera,Endl.,subspecies (plantae),N.G.Marchant & Lowrie
66444239,Drosera rupicola,Drosera stolonifera Endl. subsp. rupicola N.G.Marchant,Drosera,stolonifera,Endl.,subspecies (plantae),N.G.Marchant
66444514,Drosera stricticaulis,Drosera macrantha Endl. var. stricticaulis Diels,Drosera,macrantha,Endl.,variety,Diels
97468163,Drosera magna,Sondera magna (N.G.Marchant & Lowrie) Chrtek & Slavíková,Sondera,magna,(N.G.Marchant & Lowrie) Chrtek & Slavíková,,
97468163,Drosera magna,Drosera erythrorhiza Lindl. subsp. magna N.G.Marchant & Lowrie,Drosera,erythrorhiza,Lindl.,subspecies (plantae),N.G.Marchant & Lowrie
97468216,Drosera aberrans,Drosera whittakeri Planch. ssp. aberrans Lowrie & Carlquist,Drosera,whittakeri,Planch.,subspecies,Lowrie & Carlquist
97468248,Drosera auriculata,Drosera auriculta Bakh. ex Planc. [orth. error],Drosera,auriculta,Bakh. ex Planc. [orth. error],,
97492172,Drosera basifolia,Drosera menziesii R.Br. ex DC. subsp. basifolia N.G.Marchant & Lowrie,Drosera,menziesii,R.Br. ex DC.,subspecies (plantae),N.G.Marchant & Lowrie
97492346,Drosera collina,Drosera erythrorhiza Lindl. subsp. collina N.G.Marchant & Lowrie,Drosera,erythrorhiza,Lindl.,subspecies (plantae),N.G.Marchant & Lowrie
97521109,Drosera geniculata,Drosera gigantea Lindl. subsp. geniculata N.G.Marchant & Lowrie,Drosera,gigantea,Lindl.,subspecies (plantae),N.G.Marchant & Lowrie
97530166,Drosera major,Drosera bulbosa Hook. var. major Diels,Drosera,bulbosa,Hook.,variety,Diels
97530671,Drosera prophylla,Drosera marchantii DeBuhr subsp. prophylla N.G.Marchant & Lowrie,Drosera,marchantii,DeBuhr,subspecies (plantae),N.G.Marchant & Lowrie
97530938,Drosera trichocaulis,Drosera paleacea DC. var. trichocaulis Diels,Drosera,paleacea,DC.,variety,Diels
98476207,Utricularia biloba,Utricularia lawsonii F.E. Lloyd	,Utricularia,lawsonii,F.E. Lloyd	,,
98476207,Utricularia biloba,Utricularia baueri R.Br.,Utricularia,baueri,R.Br.,,
98476207,Utricularia biloba,Nelipus biloba  (R. Br.) Raf.,Nelipus,biloba, (R. Br.) Raf.,,
98477096,Utricularia chrysantha,Utricularia barbata  R.Br.,Utricularia,barbata, R.Br.,,
98477096,Utricularia chrysantha,Utricularia flava R.Br.,Utricularia,flava,R.Br.,,
98482349,Utricularia menziesii,Utricularia macroceras A.DC. ex DC.,Utricularia,macroceras,A.DC. ex DC.,,
98482349,Utricularia menziesii,Utricularia  menziesii  R.Br. var. macroceras (A.DC. ex DC.) Lehm.,Utricularia ,menziesii ,R.Br.,variety,(A.DC. ex DC.) Lehm.	
98483413,Utricularia multifida,Polypompholyx endlicheri Lehm.,Polypompholyx,endlicheri,Lehm.,,
98483413,Utricularia multifida,Polypompholyx latiloba (Benth.) Lehm.,Polypompholyx,latiloba,(Benth.) Lehm.,,
98483413,Utricularia multifida,Polypompholyx multifida (R.Br.) F.Muell.,Polypompholyx,multifida,(R.Br.) F.Muell.,,
98483413,Utricularia multifida,Tetralobus preissii A.DC. ex DC.,Tetralobus,preissii,A.DC. ex DC.,,
98483413,Utricularia multifida,Utricularia latiloba Benth.,Utricularia,latiloba,Benth.,,
98483413,Utricularia multifida,Utricularia preissii A.DC. ex DC.,Utricularia,preissii,A.DC. ex DC.,,
98483413,Utricularia multifida,Utricularia similis Lehm.,Utricularia,similis,Lehm.,,
98485458,Utricularia tenella,Polypompholyx exigua F.Muell.,Polypompholyx,exigua,F.Muell.,,
98485458,Utricularia tenella,Polypompholyx tenella (R.Br.) Lehm.,Polypompholyx,tenella,(R.Br.) Lehm.,,
98485458,Utricularia tenella,Tetralobus pusillus A.DC.,Tetralobus,pusillus,A.DC.,,
98485458,Utricularia tenella,Vesiculina tenella (R.Br.) Raf.,Vesiculina,tenella,(R.Br.) Raf.,,
98486121,Utricularia uniflora,Utricularia dichotoma  Labill. var. uniflora  (R.Br.) Benth.,Utricularia,dichotoma ,Labill.,variety,(R.Br.) Benth.
98486180,Utricularia violacea,Utricularia perminuta  F.Muell.,Utricularia,perminuta ,F.Muell.,,
100217102,Drosera australis,Drosera occidentalis Morrison. subsp. australis N.G.Marchant & Lowrie,Drosera,occidentalis,Morrison.,subspecies (plantae),N.G.Marchant & Lowrie
34929,Heptapleurum bractescens,Schefflera aurensis Ridl.,Schefflera,aurensis,Ridl.,,
34929,Heptapleurum bractescens,Schefflera bractescens Ridl.,Schefflera,bractescens,Ridl.,,
61917032,Melaleuca leucadendra,Myrtus leucadendra L.,Myrtus,leucadendra,L.,,
146601790,Lithomyrtus retusa,Fenzlia retusa Endl.,Fenzlia,retusa,Endl.,,
60760598,Alstonia actinophylla,Alyxia actinophylla A.Cunn.,Alyxia,actinophylla,A.Cunn.,,
146620362,Lophostemon lactifluus,Tristania lactiflua F.Muell.,Tristania,lactiflua,F.Muell.,,
146622077,Lophostemon grandiflorus,Tristania suaveolens (Benth.) Peter G.Wilson & J.T.Waterh var. grandiflora Benth.,Tristania,suaveolens,(Benth.) Peter G.Wilson & J.T.Waterh,variety,Benth.
146623862,Xanthostemon psidioides,Tristania psidioides psidioides A.Cunn. ex Lindl.,Tristania psidioides,psidioides,A.Cunn. ex Lindl.,,
146601741,Lithomyrtus cordata,Myrtella cordata A.J.Scott,Myrtella,cordata,A.J.Scott,,
146626104,Calytrix achaeta,Calycothrix achaeta F. Muell.,Calycothrix,achaeta,F. Muell. ,,
146626718,Syzygium minutuliflorum,Eugenia minutuliflora F.Muell.,Eugenia,minutuliflora,F.Muell.,,
146628513,Syzygium eucalyptoides,Jambosa eucalyptoides F.Muell.,Jambosa,eucalyptoides,F.Muell.,,
